rank,code,name,industry,market,ticker,yahoo_name,best_yahoo_rank,ranking_hits,ranking_sources,candidate_score,snapshot_date,first_seen_date,appearance_count,consecutive_appearances,previous_yahoo_rank,yahoo_rank_change,trade_date,close,return_1d,return_5d,return_20d,return_60d,return_120d,ma20,ma60,distance_ma20,distance_ma60,distance_high_120d,volatility_20d,latest_volume,avg_volume_20d,volume_ratio_20d,avg_turnover_20d,history_days,score_return_20d,score_return_60d,score_return_120d,score_distance_ma20,score_distance_ma60,score_avg_turnover_20d,score_volume_ratio_20d,score_distance_high_120d,score_volatility_20d,score,momentum_score,trend_score,liquidity_score,evaluation_version,rule_price_floor,rule_liquidity_floor,rule_momentum_20_positive,rule_momentum_60_positive,rule_above_ma20,rule_above_ma60,rule_trend_alignment,rule_volume_expansion,rule_near_120d_high,rule_overheat_control,rule_volatility_control,rule_daily_base,universe_source,universe_label,liquidity_rank,in_yahoo_pool
80,4755,楽天グループ,サービス業,プライム,4755.T,楽天グループ(株),54.0,1.0,出来高,197.0,2026-08-03,2026-06-15,34.0,33.0,42.0,-12.0,2026-08-03,841.7999877929688,0.0098368671391424,0.0328834206048695,0.1018324447551946,0.1255514912604416,-0.0873807832694858,808.8799926757813,768.0199951171875,0.0406982437633149,0.0960651977094992,-0.1517533584403241,0.2046169322441346,12207900.0,13387385.0,0.9118957884605544,10771984800.465391,277,15.786350148367951,12.445103857566764,2.7002967359050443,6.943620178041543,7.893175074183977,7.41839762611276,1.5667655786350148,3.4065281899109787,6.27299703264095,64.43,30.93,14.84,8.99,v7,True,True,True,True,True,True,True,False,False,True,True,True,yahoo,Yahooランキング,,
81,6857,アドバンテスト,電気機器,プライム,6857.T,(株)アドバンテスト,65.0,1.0,出来高,186.0,2026-08-03,2026-06-15,34.0,33.0,24.0,-41.0,2026-08-03,31430.0,-0.0329230769230769,0.1074700493305145,0.0710512864201737,0.0516981763426467,0.2354378586386627,29108.25,28673.0,0.0797626102565423,0.0961531754612352,-0.1245125348189415,1.0170446530418795,9793800.0,9896325.0,0.9896400936711356,289906562300.0,277,13.94658753709199,10.094955489614245,7.566765578635016,8.427299703264094,7.922848664688428,9.910979228486646,2.065281899109792,3.821958456973294,0.5400593471810089,64.3,31.61,16.35,11.98,v7,True,True,True,True,True,True,True,False,False,True,False,False,yahoo,Yahooランキング,,
82,6752,パナソニック　ホールディングス,電気機器,プライム,6752.T,パナソニック　ホールディングス(株),31.0,1.0,出来高,220.0,2026-08-03,2026-06-15,34.0,33.0,9.0,-22.0,2026-08-03,4281.0,-0.0007002801120448,0.1016469377251672,-0.0532950022114109,0.2902350813743219,0.9659708865492538,4127.95,3958.6666666666665,0.0370765149771679,0.0814247221286628,-0.1025157232704402,0.8449103813412531,20470200.0,10756325.0,1.9030849290998555,45281640040.0,277,4.27299703264095,16.451038575667656,9.614243323442135,6.765578635014838,7.507418397626114,9.198813056379825,5.222551928783384,4.27893175074184,0.913946587537092,64.23,30.34,14.27,14.42,v7,True,True,False,True,True,True,True,True,False,True,False,False,yahoo,Yahooランキング,,
83,8766,東京海上ホールディングス,保険業,プライム,8766.T,東京海上ホールディングス(株),113.0,1.0,出来高,138.0,2026-08-03,2026-06-15,34.0,33.0,136.0,23.0,2026-08-03,7885.0,-0.0282228247473502,-0.0434307897610093,0.0396888185654007,0.1216216216216217,0.363464082004675,7896.3,7494.766666666666,-0.0014310499854361,0.0520674426155138,-0.0605266293339687,0.3193693587032859,5208300.0,5026785.0,1.0361095610812876,39799119705.0,277,11.216617210682491,12.391691394658755,8.427299703264094,4.213649851632047,6.439169139465876,9.13946587537092,2.255192878338279,5.25519287833828,4.71513353115727,64.05,32.04,10.65,11.39,v7,True,True,True,True,False,True,False,False,False,True,True,False,yahoo,Yahooランキング,,
84,7943,ニチハ,ガラス・土石製品,プライム,7943.T,ニチハ(株),49.0,1.0,値上がり率,202.0,2026-08-03,2026-08-03,1.0,1.0,,,2026-08-03,3290.0,0.064724919093851,0.0612903225806451,0.1032863849765257,0.0123076923076923,-0.0353865446564568,3042.85,3001.9,0.0812231953596136,0.0959725507178785,-0.0990017360936995,0.3001988522961693,173900.0,78950.0,2.202659911336289,260706685.0,277,15.905044510385755,8.492581602373887,3.679525222551928,8.486646884272998,7.863501483679524,4.451038575667655,5.483679525222552,4.341246290801187,5.026706231454006,63.73,28.08,16.35,9.93,v7,True,True,True,True,True,True,True,True,False,True,True,True,yahoo,Yahooランキング,,
85,4372,ユミルリンク,情報・通信業,グロース,4372.T,ユミルリンク(株),63.0,1.0,出来高増加率,188.0,2026-08-03,2026-06-18,7.0,1.0,106.0,43.0,2026-08-03,1341.0,0.0339244410177332,0.0702314445331204,0.0911310008136696,0.1306913996627319,-0.0509554140127388,1279.5,1185.25,0.0480656506447831,0.1314068761864586,-0.0668058455114822,0.4966606633411731,12600.0,3860.0,3.2642487046632125,5801735.0,275,15.548961424332344,12.712166172106825,3.353115727002967,7.507418397626114,8.724035608308606,1.750741839762611,6.172106824925816,5.047477744807122,2.596439169139466,63.41,31.61,16.23,7.92,v7,True,False,True,True,True,True,True,True,False,True,True,False,yahoo,Yahooランキング,,
86,4578,大塚ホールディングス,医薬品,プライム,4578.T,大塚ホールディングス(株),149.0,1.0,値上がり率,102.0,2026-08-03,2026-07-02,3.0,1.0,122.0,-27.0,2026-08-03,11500.0,0.0360360360360361,0.0154525386313466,0.0176991150442478,0.0430839002267573,0.2214551248008496,11189.75,11024.94864908854,0.0277262673428808,0.0430887585994093,-0.0183525394793,0.2718552171109161,2431900.0,1422435.0,1.7096739042557303,16606871625.0,277,9.317507418397629,9.774480712166172,7.299703264094956,6.4094955489614245,5.934718100890207,8.071216617210682,4.795252225519288,6.148367952522254,5.629080118694362,63.38,26.39,12.34,12.87,v7,True,True,True,True,True,True,True,True,True,True,True,True,yahoo,Yahooランキング,,
87,3841,ジーダット,情報・通信業,スタンダード,3841.T,(株)ジーダット,37.0,1.0,値上がり率,214.0,2026-08-03,2026-06-15,6.0,1.0,15.0,-22.0,2026-08-03,1300.0,0.0734929810074318,0.0416666666666667,0.04,0.1353711790393013,0.0487647647497808,1226.2,1197.05,0.0601859403033762,0.0860030909318743,0.0,0.5374595888729322,24000.0,4745.0,5.05795574288725,6911810.0,274,11.3353115727003,12.872403560830865,5.578635014836795,7.922848664688428,7.655786350148368,1.8991097922848668,7.14540059347181,6.657270029673591,2.305637982195845,63.37,29.79,15.58,9.04,v7,True,False,True,True,True,True,True,True,True,True,True,False,yahoo,Yahooランキング,,
88,7814,日本創発グループ,その他製品,スタンダード,7814.T,(株)日本創発グループ,60.0,1.0,出来高増加率,191.0,2026-08-03,2026-08-03,1.0,1.0,,,2026-08-03,655.0,0.0170807453416148,0.0250391236306728,0.0429936305732483,0.149995381381115,-0.1137196016052534,626.85,593.2713673909506,0.0449070750578288,0.1040478876985342,-0.1242565905862512,0.2141406452243239,151700.0,14980.0,10.126835781041388,13903665.0,243,11.691394658753708,13.459940652818991,2.344213649851632,7.329376854599406,8.100890207715134,2.403560830860534,7.738872403560831,3.842729970326409,6.148367952522254,63.06,27.5,15.43,10.14,v7,True,False,True,True,True,True,True,True,False,True,True,False,yahoo,Yahooランキング,,
89,3861,王子ホールディングス,パルプ・紙,プライム,3861.T,王子ホールディングス(株),130.0,1.0,出来高,121.0,2026-08-03,2026-06-15,13.0,2.0,92.0,-38.0,2026-08-03,876.2999877929688,-0.0039781769135732,-0.0069130059523109,0.0762711553118313,0.0568017063344878,-0.0557330189218427,851.3850006103515,814.4266662597656,0.0292640663915335,0.0759716302234487,-0.0942531219921701,0.1720382933262929,4591200.0,3523795.0,1.3029134782244711,3035132898.641052,277,14.599406528189911,10.308605341246292,3.293768545994065,6.468842729970326,7.299703264094956,6.1424332344213655,3.6320474777448073,4.424332344213649,6.543026706231453,62.71,28.2,13.77,9.77,v7,True,True,True,True,True,True,True,True,False,True,True,True,yahoo,Yahooランキング,,
90,6178,日本郵政,サービス業,プライム,6178.T,日本郵政(株),103.0,1.0,出来高,148.0,2026-08-03,2026-06-15,33.0,29.0,106.0,3.0,2026-08-03,2335.5,-0.019521410579345,-0.0737656157049375,0.0281752146158926,0.2586903799514954,0.2225088298016788,2398.2,2220.025,-0.0261446084563421,0.0520151800092341,-0.0737656157049375,0.2795974996198613,5983400.0,5677405.0,1.0538969828645306,13853940342.5,277,10.207715133531156,15.863501483679524,7.359050445103857,2.403560830860534,6.4094955489614245,7.744807121661721,2.350148367952522,4.839762611275964,5.379821958456973,62.56,33.43,8.81,10.09,v7,True,True,True,True,False,True,False,False,False,True,True,False,yahoo,Yahooランキング,,
91,8996,ハウスフリーダム,不動産業,スタンダード,8996.T,(株)ハウスフリーダム,98.0,1.0,値上がり率,153.0,2026-08-03,2026-06-22,5.0,1.0,57.0,-41.0,2026-08-03,1062.0,0.0442477876106195,0.0241080038572805,0.0781725888324873,0.0270793036750482,0.1456310679611649,1022.25,1004.1333333333332,0.0388848129126926,0.0576284689948214,-0.0500894454382826,0.2239779984493501,6000.0,2680.0,2.238805970149253,2946900.0,263,14.777448071216618,9.293768545994064,6.498516320474778,6.85459940652819,6.765578635014838,0.9495548961424334,5.578635014836795,5.608308605341247,6.086053412462908,62.41,30.57,13.62,6.53,v7,True,False,True,True,True,True,True,True,False,True,True,False,yahoo,Yahooランキング,,
92,9434,ソフトバンク,情報・通信業,プライム,9434.T,ソフトバンク(株),5.0,1.0,出来高,246.0,2026-08-03,2026-06-15,34.0,33.0,5.0,0.0,2026-08-03,224.5,0.0049239307679898,-0.0166447788040384,0.0736489404446052,0.0186025690429068,0.0696252335856126,220.69500045776368,216.78000106811524,0.0172409865848524,0.0356121362387991,-0.0483255370557017,0.2292210219302999,80351500.0,81157315.0,0.9900709504743964,18026196851.43181,277,14.2433234421365,8.919881305637983,5.816023738872404,5.756676557863501,5.637982195845698,8.130563798219585,2.0890207715133533,5.712166172106825,6.023738872403561,62.33,28.98,11.39,10.22,v7,False,True,True,True,True,True,True,False,True,True,True,False,yahoo,Yahooランキング,,
93,150A,ＪＳＨ,サービス業,グロース,150A.T,(株)ＪＳＨ,24.0,1.0,値上がり率,227.0,2026-08-03,2026-06-30,8.0,1.0,2.0,-22.0,2026-08-03,462.0,0.0870588235294118,-0.1396648044692737,0.2941176470588236,0.2833333333333334,0.1295843520782396,464.45,389.4333333333333,-0.0052750565184627,0.1863391252246853,-0.3371592539454806,1.6100546281068229,472500.0,661240.0,0.7145665718952271,400369995.0,267,19.34718100890208,16.397626112759646,6.350148367952524,3.768545994065282,9.347181008902076,4.718100890207715,0.7833827893175074,1.350148367952522,0.1869436201780415,62.25,42.09,13.12,5.5,v7,True,True,True,True,False,True,False,False,False,True,False,False,yahoo,Yahooランキング,,
94,278A,Ｔｅｒｒａ　Ｄｒｏｎｅ,精密機器,グロース,278A.T,Ｔｅｒｒａ　Ｄｒｏｎｅ(株),14.0,1.0,値上がり率,237.0,2026-08-03,2026-06-18,9.0,1.0,16.0,2.0,2026-08-03,12000.0,0.1385199240986716,-0.0712074303405573,0.426872770511296,-0.0661478599221789,3.436229205175601,11635.5,10248.166666666666,0.0313265437669201,0.1709411439444454,-0.2682926829268293,1.669412959203039,781700.0,1741290.0,0.4489200535235371,21919795100.0,274,19.82195845697329,5.287833827893175,9.910979228486646,6.557863501483679,9.169139465875372,8.397626112759644,0.3086053412462908,1.910979228486647,0.0830860534124629,61.45,35.02,15.73,8.71,v7,True,True,True,False,True,True,True,False,False,True,False,False,yahoo,Yahooランキング,,
95,319A,技術承継機構,金属製品,グロース,319A.T,(株)技術承継機構,27.0,1.0,値上がり率,224.0,2026-08-03,2026-06-17,6.0,1.0,124.0,97.0,2026-08-03,17940.0,0.0833333333333332,0.0774774774774775,0.0263157894736842,0.2519190509420794,0.9085106382978724,17300.0,16734.5,0.0369942196531791,0.072036810182557,-0.1316553727008712,0.8046898552357831,38600.0,39620.0,0.9742554265522464,694847150.0,276,10.029673590504451,15.756676557863502,9.554896142433234,6.735905044510386,7.240356083086055,5.281899109792286,1.9228486646884275,3.738872403560831,1.1216617210682494,61.38,35.34,13.98,7.2,v7,True,True,True,True,True,True,True,False,False,True,False,False,yahoo,Yahooランキング,,
96,7267,本田技研工業,輸送用機器,プライム,7267.T,ホンダ,32.0,1.0,出来高,219.0,2026-08-03,2026-06-15,34.0,33.0,27.0,-5.0,2026-08-03,1567.0,-0.0359889264841587,-0.0101073910296904,0.0109677419354838,0.234830575256107,-0.0021538997058044,1563.525,1464.1166666666666,0.0022225420124397,0.0702699010780107,-0.0719573586023097,0.3545909240442116,19396800.0,17206555.0,1.1272913142694747,27232255135.0,277,9.020771513353116,15.382789317507418,4.510385756676558,4.688427299703264,7.151335311572701,8.783382789317507,2.8249258160237387,4.943620178041543,4.008902077151336,61.31,28.91,11.84,11.61,v7,True,True,True,True,True,True,True,False,False,True,True,True,yahoo,Yahooランキング,,
97,8593,三菱ＨＣキャピタル,その他金融業,プライム,8593.T,三菱ＨＣキャピタル(株),98.0,1.0,出来高,153.0,2026-08-03,2026-06-15,25.0,4.0,102.0,4.0,2026-08-03,1430.5,-0.0288526816021724,-0.0268707482993196,0.0588452997779422,0.0196008553100499,0.0479956572947342,1423.625,1358.075,0.00482922117833,0.0533291607606354,-0.0576416337285902,0.2558551755909444,6409500.0,4242915.0,1.51063596607521,6219418557.5,277,12.937685459940653,9.026706231454009,5.519287833827893,4.925816023738872,6.557863501483679,6.765578635014838,4.27299703264095,5.338278931750742,5.774480712166172,61.12,27.48,11.48,11.04,v7,True,True,True,True,True,True,True,True,False,True,True,True,yahoo,Yahooランキング,,
98,7213,レシップホールディングス,輸送用機器,スタンダード,7213.T,レシップホールディングス(株),138.0,1.0,出来高増加率,113.0,2026-08-03,2026-08-03,1.0,1.0,,,2026-08-03,602.0,-0.0258899676375404,-0.0352564102564102,0.0397236614853195,0.270042194092827,0.4144736639256059,607.6,571.7,-0.0092165898617512,0.0529998250830854,-0.0504731861198738,0.2686213446714313,20700.0,23680.0,0.8741554054054054,14378615.0,253,11.275964391691396,16.077151335311573,8.724035608308606,3.382789317507419,6.528189910979229,2.433234421364985,1.400593471810089,5.58753709198813,5.670623145400594,61.08,36.08,9.91,3.83,v7,True,False,True,True,False,True,False,False,False,True,True,False,yahoo,Yahooランキング,,
99,2502,アサヒグループホールディングス,食料品,プライム,2502.T,アサヒグループホールディングス(株),86.0,1.0,出来高,165.0,2026-08-03,2026-06-15,34.0,33.0,74.0,-12.0,2026-08-03,1657.5,-0.0054005400540053,-0.0098566308243727,0.0672891178364456,0.0840418574231522,0.0027223230490018,1642.1,1564.125,0.0093782351866513,0.0596979141692639,-0.0669856459330143,0.3239004943741993,7380200.0,8077315.0,0.9136947116708956,13499713070.0,277,13.70919881305638,11.16320474777448,4.629080118694362,5.222551928783384,6.85459940652819,7.68545994065282,1.5905044510385755,5.026706231454006,4.548961424332345,60.43,29.5,12.08,9.28,v7,True,True,True,True,True,True,True,False,False,True,True,True,yahoo,Yahooランキング,,
100,8045,横浜丸魚,卸売業,スタンダード,8045.T,横浜丸魚(株),137.0,1.0,値上がり率,114.0,2026-08-03,2026-06-18,6.0,1.0,137.0,0.0,2026-08-03,1998.0,0.0379220779220779,-0.0205882352941176,0.0515789473684209,0.2409937888198758,0.2402684795662717,1986.85,1791.6833333333334,0.0056118982308679,0.1151524171868167,-0.0512820512820513,0.3086215935025462,600.0,1515.0,0.396039603960396,2776850.0,275,12.225519287833826,15.543026706231451,7.596439169139467,5.014836795252226,8.397626112759644,0.919881305637982,0.2136498516320474,5.566765578635016,4.86053412462908,60.34,35.36,13.41,1.13,v7,True,False,True,True,True,True,True,False,False,True,True,False,yahoo,Yahooランキング,,
1,7272,ヤマハ発動機,輸送用機器,プライム,7272.T,,16.0,3.0,値上がり率・出来高・出来高増加率,,,,,,,,2026-08-04,1511.0,0.1339587242026265,0.1276119402985074,0.1860282574568288,0.3190746398952422,0.4003707136237258,1306.725,1255.8800313313802,0.1563259293271346,0.2031403974137264,0.0,0.5515058970609643,30451900.0,5717760.0,5.325844386612939,9438753302.5,278,19.56666666666667,17.160000000000004,8.683333333333332,9.908333333333331,9.75,7.716666666666665,7.926666666666666,6.935833333333332,1.656666666666667,89.3,45.41,19.66,15.64,v7,True,True,True,True,True,True,True,True,True,True,True,True,jpx_liquidity,JPX流動性,138.0,True
2,6952,カシオ計算機,電気機器,プライム,6952.T,,79.0,1.0,出来高,,,,,,,,2026-08-04,2248.5,0.0388080388080387,0.3012152777777777,0.1925218774860779,0.3468104222821204,0.4531547876242607,1840.275,1808.6333333333328,0.2218282593634102,0.2432038924418067,0.0,0.832862786246096,7541200.0,1200000.0,6.2843333333333335,3006527537.5,278,19.816666666666663,17.31,9.033333333333331,9.908333333333331,9.908333333333331,4.616666666666666,7.926666666666666,6.935833333333332,0.6533333333333334,86.11,46.16,19.82,12.54,v7,True,True,True,True,True,True,True,True,True,False,False,False,jpx_liquidity,JPX流動性,324.0,True
3,8050,セイコーグループ,精密機器,プライム,8050.T,,,,,,,,,,,,2026-08-04,8900.0,0.0446009389671362,0.1946308724832215,0.1337579617834394,0.4614121510673235,1.25325675286605,7607.0,7285.333333333333,0.1699750230051269,0.2216325036603221,0.0,0.7269592109551635,490500.0,336630.0,1.4570893859727296,2628799600.0,278,19.1,17.58,9.908333333333331,9.908333333333331,9.908333333333331,4.066666666666666,7.053333333333334,6.935833333333332,0.945,85.41,46.59,19.82,11.12,v7,True,True,True,True,True,True,True,True,True,True,True,True,jpx_liquidity,JPX流動性,357.0,False
4,2737,トーメンデバイス,卸売業,プライム,2737.T,,6.0,1.0,値上がり率,,,,,,,,2026-08-04,31150.0,0.1912045889101339,1.0642809807819749,0.9051987767584098,0.9063647490820071,1.823526579173836,17459.5,16196.666666666666,0.7841289842206249,0.923235233587158,0.0,1.5701591687878642,350100.0,87055.0,4.021595543047499,1954481350.0,278,19.816666666666663,17.835,9.908333333333331,9.908333333333331,9.908333333333331,2.95,7.926666666666666,6.935833333333332,0.0758333333333333,85.26,47.56,19.82,10.88,v7,True,True,True,True,True,True,True,True,True,False,False,False,jpx_liquidity,JPX流動性,424.0,True
5,9616,共立メンテナンス,サービス業,プライム,9616.T,,,,,,,,,,,,2026-08-04,3432.0,-0.0118053556003455,0.0457038391224862,0.0888324873096446,0.4220012430080795,0.2437493452773618,3149.6,2831.7,0.0896621793243586,0.2119927958470178,-0.0118053556003455,0.3413703828633861,1469300.0,1160240.0,1.2663759222229884,3728519480.0,278,18.3,17.49,7.433333333333333,9.633333333333336,9.8,5.133333333333333,6.426666666666666,6.801666666666668,4.013333333333334,85.03,43.22,19.43,11.56,v7,True,True,True,True,True,True,True,True,True,True,True,True,jpx_liquidity,JPX流動性,293.0,False
